id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,image_url,tag_list,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,taxon_geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
263142331,2025-02-26 11:04:21,2025-02-26,2025-02-26 09:04:21 UTC,Jerusalem,2025-02-26 09:59:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472679562/medium.jpeg,"",1,0,"גבעתיים, ישראל",32.0720222222,34.8162333333,,,,,,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
263142540,2025-02-26 12:03:11+02:00,2025-02-26,2025-02-26 10:03:11 UTC,Jerusalem,2025-02-26 10:03:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472679906/medium.jpg,"",3,0,"Alonei Aba, Northern District, IL",32.735653291,35.1661060314,113,,,,113,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263149992,2025-02-26 14:27:26,2025-02-26,2025-02-26 12:27:26 UTC,Jerusalem,2025-02-26 12:29:52 UTC,https://static.inaturalist.org/photos/472695408/medium.jpeg,"",1,0,"Kefar Sava, Israel",32.177625,34.9247733333,7,,,,7,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
263160342,2025-02-26 15:12:26,2025-02-26,2025-02-26 13:12:26 UTC,Jerusalem,2025-02-26 14:44:14 UTC,https://static.inaturalist.org/photos/472715357/medium.jpeg,"",1,0,"עמק הירדן, ישראל",32.8735433,35.5022032997,,,,,,,false,רב-מוץ מחוספס,Achyranthes aspera,Devil's Horsewhip,Plantae,157960,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Amaranthoideae,,,,Achyranthes,,Achyranthes aspera,,,,
263164531,2025-02-26 16:29:19,2025-02-26,2025-02-26 14:29:19 UTC,Jerusalem,2025-02-26 15:34:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472730390/medium.jpeg,"",1,0,ביצרון,31.7965638568,34.7273778543,2287,,,,2287,,false,עשנן צפוף,Fumaria densiflora,Dense-flowered Fumitory,Plantae,84337,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria densiflora,,,,
263164780,2025/02/21 15:01,2025-02-21,2025-02-21 13:01:00 UTC,Jerusalem,2025-02-26 15:36:05 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472724165/medium.jpeg,"",1,0,"הירקון, בני ברק, ישראל",32.0966214,34.8276729,628,,,,628,,false,עשנן מטפס,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
263179797,2025-02-25 13:26:46,2025-02-25,2025-02-25 11:26:46 UTC,Jerusalem,2025-02-26 18:18:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472753714/medium.jpeg,"",1,0,"Eshkol Regional Council, Israel",31.4357694444,34.4622777778,,,,,,,false,Gagea chlorantha,Gagea chlorantha,Green-flowered Gagea,Plantae,496084,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Gagea,,Gagea chlorantha,,,,
263182411,2025-02-25 14:16:56,2025-02-25,2025-02-25 12:16:56 UTC,Jerusalem,2025-02-26 18:44:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472757962/medium.jpeg,"",1,0,"HaDarom, IL",31.4404277778,34.4918833333,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263200612,2025-02-23 14:25:32+02:00,2025-02-23,2025-02-23 12:25:32 UTC,Jerusalem,2025-02-26 21:37:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472793983/medium.jpg,"",2,0,Israel,31.7322918517,34.8940285637,4,,,,29199,,true,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263263737,2025-02-26,2025-02-26,,Jerusalem,2025-02-27 12:09:46 UTC,https://static.inaturalist.org/photos/472920696/medium.jpeg,"",2,0,"הרי נצרת תירען, ישראל",32.738317659,35.1663475111,764,,,,764,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263274331,2025-02-27 16:48:11,2025-02-27,2025-02-27 14:48:11 UTC,Jerusalem,2025-02-27 14:50:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472940688/medium.jpeg,"",1,0,"חצור אשדוד, ישראל",31.7725492104,34.7217261046,4,,,,4,,false,חלמית קטנת-פרחים,Malva parviflora,cheeseweed mallow,Plantae,58202,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malveae,,Malva,,Malva parviflora,,,,
263291064,2025-02-27 17:10:17+02:00,2025-02-27,2025-02-27 15:10:17 UTC,Jerusalem,2025-02-27 17:58:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472972277/medium.jpg,"",2,0,"Valley of Elah, Mesilat Tsiyon, Jerusalem District, IL",31.6917533333,34.9440616667,4,,,,4,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263294377,2025/02/14 11:57,2025-02-14,2025-02-14 09:57:00 UTC,Jerusalem,2025-02-27 18:32:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472975083/medium.jpeg,"",2,0,"הושעיה, ישראל",32.7605482212,35.2881320242,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263294378,2025/02/14 11:57,2025-02-14,2025-02-14 09:57:00 UTC,Jerusalem,2025-02-27 18:32:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472975161/medium.jpeg,"",2,0,"הושעיה, ישראל",32.7605192909,35.2882520529,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263294385,2025/02/14 11:42,2025-02-14,2025-02-14 09:42:00 UTC,Jerusalem,2025-02-27 18:32:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472975284/medium.jpeg,"",2,0,"הושעיה, ישראל",32.760236277,35.2890973677,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263294392,2025/02/14 11:48,2025-02-14,2025-02-14 09:48:00 UTC,Jerusalem,2025-02-27 18:32:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472975486/medium.jpeg,"",2,0,"הושעיה, ישראל",32.7603513116,35.28861457,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263294393,2025/02/14 11:49,2025-02-14,2025-02-14 09:49:00 UTC,Jerusalem,2025-02-27 18:32:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472975522/medium.jpeg,"",2,0,"הושעיה, ישראל",32.7603603339,35.2886252989,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263294410,2025/02/14 11:33,2025-02-14,2025-02-14 09:33:00 UTC,Jerusalem,2025-02-27 18:32:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/472977345/medium.jpeg,"",2,0,"הושעיה, ישראל",32.7603001627,35.2889935577,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263351696,2022/05/01 09:50,2022-05-01,2022-05-01 06:50:00 UTC,Jerusalem,2025-02-28 06:00:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473091426/medium.jpg,"",1,0,"צומת נטפים, ישראל",32.7999527177,35.4041366263,31,,,,31,,false,נוציץ מנוצה,Pterocephalus plumosus,Pincushion Flower,Plantae,546306,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Dipsacoideae,,,,Pterocephalus,,Pterocephalus plumosus,,,,
263351697,2021/04/27 09:14,2021-04-27,2021-04-27 06:14:00 UTC,Jerusalem,2025-02-28 06:00:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473091633/medium.jpg,"",1,0,"צומת נטפים, ישראל",32.7991647616,35.4066018851,488,,,,488,,false,נוציץ מנוצה,Pterocephalus plumosus,Pincushion Flower,Plantae,546306,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Dipsacoideae,,,,Pterocephalus,,Pterocephalus plumosus,,,,
263351698,2022/05/01 09:51,2022-05-01,2022-05-01 06:51:00 UTC,Jerusalem,2025-02-28 06:00:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473091838/medium.jpg,"",1,0,"צומת נטפים, ישראל",32.7990330399,35.4043707115,122,,,,122,,false,נוציץ מנוצה,Pterocephalus plumosus,Pincushion Flower,Plantae,546306,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Dipsacoideae,,,,Pterocephalus,,Pterocephalus plumosus,,,,
263351825,2025-02-12 07:59:08,2025-02-12,2025-02-12 05:59:08 UTC,Jerusalem,2025-02-28 06:02:17 UTC,https://static.inaturalist.org/photos/473093371/medium.jpeg,"",1,0,"דרך הים/נחל אורן, עתלית, ישראל",32.7060916,34.9456075,,,,,,,false,רב-מוץ מחוספס,Achyranthes aspera,Devil's Horsewhip,Plantae,157960,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Amaranthoideae,,,,Achyranthes,,Achyranthes aspera,,,,
263358882,2025-02-28 10:12:58,2025-02-28,2025-02-28 08:12:58 UTC,Jerusalem,2025-02-28 08:13:34 UTC,https://static.inaturalist.org/photos/473106371/medium.jpeg,"",2,0,"מרכז מסחרי/המעיין, Natsrat Ilit, Израиль",32.7203166667,35.3378183333,5,,,,5,,false,Ветреница корончатая,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263360624,2025-02-28 10:51:47,2025-02-28,2025-02-28 08:51:47 UTC,Jerusalem,2025-02-28 08:52:16 UTC,https://static.inaturalist.org/photos/473110691/medium.jpeg,"",2,0,"Old Cemetery/Ma'ale Yits'hak, Nof HaGalil, Израиль",32.7102233333,35.338895,9,,,,9,,false,Ветреница корончатая,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263361760,2025-02-28 11:11:29,2025-02-28,2025-02-28 09:11:29 UTC,Jerusalem,2025-02-28 09:13:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473113146/medium.jpeg,"",1,0,"Nof Ayalon, Israel",31.87178179,34.98978398,5,,,,5,,false,עשנן מטפס,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
263363676,2025-02-28 11:45:18,2025-02-28,2025-02-28 09:45:18 UTC,Jerusalem,2025-02-28 09:46:23 UTC,https://static.inaturalist.org/photos/473116731/medium.jpeg,"",2,0,"צומת נס הרים, ישראל",31.73328493,35.0772725,5,,,,5,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263376857,2025/02/28 8:25 AM,2025-02-28,2025-02-28 06:25:00 UTC,Jerusalem,2025-02-28 13:35:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473141157/medium.jpeg,"",2,0,"Ashkelon, Israel",31.5893745225,34.8262612953,244,,,,244,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263379445,2025-02-15 15:26:30+02:00,2025-02-15,2025-02-15 13:26:30 UTC,Jerusalem,2025-02-28 14:10:49 UTC,https://static.inaturalist.org/photos/473146249/medium.jpg,"",1,0,"גליל ים, מחוז תל אביב, IL",32.1542542883,34.8281206493,23,,,,23,,false,עשנן מטפס,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
263381785,2025-02-27 16:48:45,2025-02-27,2025-02-27 14:48:45 UTC,Jerusalem,2025-02-28 14:40:35 UTC,https://static.inaturalist.org/photos/473151095/medium.jpeg,"",1,0,"ז'בוטינסקי/רמב''ם, Giv'at Shmu'el, Israel",32.0730972222,34.8498763889,,,,,,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
263399930,2025-02-28 11:27:32,2025-02-28,2025-02-28 09:27:32 UTC,Jerusalem,2025-02-28 17:53:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473185626/medium.jpeg,"",2,0,"Ramat HaShofet, Israel",32.6126645,35.0922795997,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263413599,2018-03-03,2018-03-03,,Jerusalem,2025-02-28 20:25:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473211918/medium.jpeg,"",1,0,"מוזאון העם היהודי/קלאוזנר, תל אביב-יפו, ישראל",32.1138747125,34.8081089929,140,,,,140,,false,ארגמון מכסיקאי,Argemone mexicana,Mexican prickly poppy,Plantae,128533,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Papavereae,,Argemone,,Argemone mexicana,,,,
263459863,2025/02/28 10:10,2025-02-28,2025-02-28 08:10:00 UTC,Jerusalem,2025-03-01 05:35:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473304847/medium.jpeg,"",1,0,"נס ציונה, ישראל",31.9387933333,34.7942616667,,,,,,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
263473371,2025-03-01 11:38:36+02:00,2025-03-01,2025-03-01 09:38:36 UTC,Jerusalem,2025-03-01 09:38:50 UTC,https://static.inaturalist.org/photos/473331252/medium.jpg,"",2,0,"אלונים, מחוז הצפון, IL",32.7238939097,35.161955813,10,,,,10,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263473427,2025-03-01 11:38:52,2025-03-01,2025-03-01 09:38:52 UTC,Jerusalem,2025-03-01 09:39:59 UTC,https://static.inaturalist.org/photos/473331449/medium.jpeg,"",2,0,"אזור יקנעם, ישראל",32.72383135,35.16178436,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263479096,2025-03-01 13:04:22,2025-03-01,2025-03-01 11:04:22 UTC,Jerusalem,2025-03-01 11:12:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473343071/medium.jpeg,"",1,0,"HaMerkaz, IL",32.281266,34.8397384,116,,,,116,,false,Повилика плоскоцветковая,Cuscuta planiflora,Flat-flowered Dodder,Plantae,407259,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,,,Cuscuteae,,Cuscuta,,Cuscuta planiflora,,,,
263479484,2025-03-01 13:12:29,2025-03-01,2025-03-01 11:12:29 UTC,Jerusalem,2025-03-01 11:17:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473343519/medium.jpeg,"",2,0,"Golan, IL",32.7685170997,35.6885082,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263488763,2025-03-01 15:33:21,2025-03-01,2025-03-01 13:33:21 UTC,Jerusalem,2025-03-01 13:34:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473362100/medium.jpeg,"",2,0,"עמק יזרעאל, ישראל",32.63963,35.1959866667,9,,,,9,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263489013,2025-03-01 15:36:25,2025-03-01,2025-03-01 13:36:25 UTC,Jerusalem,2025-03-01 13:37:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473362699/medium.jpeg,"",2,0,"עמק יזרעאל, ישראל",32.6397633333,35.1964183333,6,,,,6,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263499508,2025-03-01 17:28:24,2025-03-01,2025-03-01 15:28:24 UTC,Jerusalem,2025-03-01 15:29:24 UTC,https://static.inaturalist.org/photos/473382780/medium.jpeg,"",1,0,"Ra'anana, Israel",32.194581,34.843963,1333,,,,1333,,false,Wild radish,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
263513346,2025/02/28 10:28,2025-02-28,2025-02-28 08:28:00 UTC,Jerusalem,2025-03-01 17:36:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473405766/medium.jpeg,"",2,0,"נס ציונה, ישראל",31.9372783333,34.7864683333,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263588206,2025/02/28 10:38,2025-02-28,2025-02-28 08:38:00 UTC,Jerusalem,2025-03-02 05:46:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473557481/medium.jpg,"",2,0,"נס ציונה, ישראל",31.93679,34.7863433333,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263588207,2025/02/28 10:37,2025-02-28,2025-02-28 08:37:00 UTC,Jerusalem,2025-03-02 05:46:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473557250/medium.jpg,"",1,0,"נס ציונה, ישראל",31.9371,34.786445,,,,,,,false,עשנן מטפס,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
263591056,2025/02/28 11:54,2025-02-28,2025-02-28 09:54:00 UTC,Jerusalem,2025-03-02 06:37:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473563888/medium.jpg,"",1,0,"נס ציונה, ישראל",31.9354966667,34.7859033333,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263595636,2025-03-01 12:52:44+02:00,2025-03-01,2025-03-01 10:52:44 UTC,Jerusalem,2025-03-02 07:49:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473573424/medium.jpg,"",1,0,"Netanya, Central District, IL",32.2815283333,34.8372783333,172,,,,172,,false,Hippocrepis multisiliquosa,Hippocrepis multisiliquosa,Many-flowered Horseshoe-vetch,Plantae,495902,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Loteae,,Hippocrepis,,Hippocrepis multisiliquosa,,,,
263604949,2025-02-27 08:56:45,2025-02-27,2025-02-27 06:56:45 UTC,Jerusalem,2025-03-02 10:05:31 UTC,https://static.inaturalist.org/photos/473591480/medium.jpeg,"",2,0,"Иерусалим, Израиль",31.7492828333,35.1579818611,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263608501,2015-02-25 21:42:00+02:00,2015-02-25,2015-02-25 19:42:00 UTC,Jerusalem,2025-03-02 10:52:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473599353/medium.jpg,"",2,0,"Pura Nature Reserve, Beit Mirsim, Southern District, IL",31.4961101949,34.7778874297,149,,,,149,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263630609,2025-03-02 16:57:48+02:00,2025-03-02,2025-03-02 14:57:48 UTC,Jerusalem,2025-03-02 14:58:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473640759/medium.jpg,"",2,0,"רמות, באר שבע, מחוז הדרום, IL",31.2673188793,34.8212311138,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263650460,2025-03-02 19:46:35,2025-03-02,2025-03-02 17:46:35 UTC,Jerusalem,2025-03-02 17:47:50 UTC,https://static.inaturalist.org/photos/473679009/medium.jpeg,"",2,0,"Jerusalem, Israel",31.7717898785,35.1763444394,467,,,,467,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263658477,2025-02-28 12:17:08,2025-02-28,2025-02-28 10:17:08 UTC,Jerusalem,2025-03-02 18:53:45 UTC,https://static.inaturalist.org/photos/473695474/medium.jpeg,"",2,0,"הרי יהודה, ישראל",31.7055906,35.0189677997,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263663426,2025-02-28 14:07:34,2025-02-28,2025-02-28 12:07:34 UTC,Jerusalem,2025-03-02 19:36:24 UTC,https://static.inaturalist.org/photos/473705875/medium.jpeg,"",2,0,"הרי יהודה, ישראל",31.7082832,35.0431682997,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
263730680,2025-03-03 08:15:11,2025-03-03,2025-03-03 06:15:11 UTC,Jerusalem,2025-03-03 06:36:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/473837301/medium.jpeg,"",2,0,מסעף חספין,32.8343801104,35.7988486066,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
